num__age,num__wkhtot,num__educ_mob_avg,num__gov_trust_mob,num__equality_mob,gen_trust__gen_trust,income_decile__income_decile,resp_ed__resp_ed,EQI__EQI,unemp_nuts2__unemp_nuts2,social_ties__social_ties,nom__gender_0,nom__gender_1,nom__marital_status_0.0,nom__marital_status_3.0,nom__union_member_0.0,nom__child_ever_1.0,nom__domicile_cleaned_1.0,nom__unemp_ever_0.0,nom__unemp_ever_1.0
-1.1564288659949231,-0.0272509397557806,-0.2420754834631943,-1.1928526929783738,0.032453170090833,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1.9014764291084525,0.6993681875878565,1.5622413796509895,-1.1928526929783738,0.032453170090833,1.0,3.0,5.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
-0.4699603303594716,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,2.0,6.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.7781642798868043,-0.0272509397557806,-0.5427949606488917,1.574470440613799,0.032453170090833,2.0,6.0,2.0,0.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0916957442513525,-0.0272509397557806,1.2615219024652924,-0.2704116484476496,0.032453170090833,2.0,4.0,6.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.9014764291084525,2.73390174415004,0.3593634709082003,0.6520293960830748,1.4645995465066697,2.0,6.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
-1.4060537880441786,-0.0272509397557806,0.0586439937225029,0.6520293960830748,1.4645995465066697,3.0,6.0,3.0,3.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.8390701985961384,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
-0.5947727913840992,-0.0272509397557806,-0.2420754834631943,0.6520293960830748,1.4645995465066697,3.0,6.0,3.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.4037268968129215,-0.0272509397557806,0.0586439937225029,0.6520293960830748,1.4645995465066697,2.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.780491171118061,0.6993681875878565,-0.2420754834631943,0.6520293960830748,0.032453170090833,3.0,9.0,6.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.4699603303594716,-0.0272509397557806,0.3593634709082003,1.574470440613799,0.032453170090833,1.0,6.0,3.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.5947727913840992,-0.0272509397557806,-0.2420754834631943,-0.2704116484476496,1.4645995465066697,1.0,6.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0901954324483731,-0.3178985906932354,0.6600829480938977,0.6520293960830748,0.032453170090833,3.0,6.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
-0.0955229472855888,-0.3905605034275992,2.765119288393779,-0.2704116484476496,1.4645995465066697,2.0,5.0,6.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.4684600185564922,-0.0272509397557806,-1.4449533922059836,-0.2704116484476496,-0.6836200181170851,3.0,9.0,4.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0292895137390387,-0.0272509397557806,-0.5427949606488917,-0.2704116484476496,1.4645995465066697,2.0,6.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.213507581670022,0.6993681875878565,2.163680334022384,1.574470440613799,0.032453170090833,3.0,5.0,5.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.1541019747636663,-0.0272509397557806,2.765119288393779,1.574470440613799,0.032453170090833,3.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.5270390460345695,-0.0272509397557806,1.862960856836687,0.6520293960830748,0.032453170090833,2.0,7.0,5.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.3413206663006077,-0.0272509397557806,-0.2420754834631943,0.6520293960830748,0.032453170090833,2.0,6.0,1.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0901954324483731,1.4259873149314934,-1.1442339150202865,-0.2704116484476496,-0.6836200181170851,3.0,2.0,3.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.5909455883498629,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,1.0,6.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.2150078934730009,-0.0272509397557806,0.3593634709082003,-0.2704116484476496,0.032453170090833,2.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
-0.4075540998471578,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,3.0,6.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.7781642798868043,-1.7711368453805096,-0.2420754834631943,-0.2704116484476496,0.032453170090833,2.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.842897401630375,-0.0272509397557806,-0.843514437834589,-0.2704116484476496,-1.3996932063250032,3.0,0.0,5.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.5947727913840992,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,2.0,8.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
-0.9068039439456682,0.6993681875878565,-0.2420754834631943,0.6520293960830748,0.032453170090833,1.0,6.0,2.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.6533518188621766,-0.0272509397557806,0.960802425279595,-1.1928526929783738,0.032453170090833,2.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
-0.4699603303594716,-0.0272509397557806,-0.2420754834631943,-1.1928526929783738,0.032453170090833,3.0,2.0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.464632815522256,-0.0272509397557806,-0.5427949606488917,-0.2704116484476496,0.032453170090833,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.5270390460345695,0.3360586239160379,0.3593634709082003,1.574470440613799,1.4645995465066697,2.0,5.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0.902976740911432,0.3360586239160379,0.3593634709082003,0.6520293960830748,1.4645995465066697,2.0,5.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0292895137390387,-0.0272509397557806,0.0586439937225029,0.6520293960830748,0.032453170090833,3.0,6.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.902976740911432,-0.0272509397557806,0.0586439937225029,0.6520293960830748,0.032453170090833,1.0,6.0,3.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.6518515070591973,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,0.0,3.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
-0.5947727913840992,0.1907347984473105,0.6600829480938977,0.6520293960830748,0.032453170090833,3.0,6.0,5.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
-0.033116716773275,-0.0272509397557806,-1.745672869391681,-0.7316321707130117,-0.6836200181170851,1.0,5.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.2812413270195508,-1.8437987581148736,-0.2420754834631943,-0.2704116484476496,0.032453170090833,1.0,3.0,3.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.1541019747636663,-0.0272509397557806,0.960802425279595,-1.1928526929783738,0.032453170090833,2.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.2188350965072372,1.4259873149314934,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,2.0,9.0,6.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
-0.4075540998471578,-0.0272509397557806,0.0586439937225029,0.6520293960830748,0.032453170090833,3.0,6.0,3.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
0.9653829714237456,0.3360586239160379,-1.745672869391681,-0.2704116484476496,-0.6836200181170851,2.0,2.0,3.0,1.0,5.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.6518515070591973,-0.0272509397557806,-0.2420754834631943,-0.2704116484476496,0.032453170090833,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0.4661331273252352,-2.0617844963179643,-0.2420754834631943,-0.2704116484476496,1.4645995465066697,2.0,3.0,3.0,3.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.4060537880441786,-0.0999128524901443,0.6600829480938977,-0.2704116484476496,0.032453170090833,2.0,8.0,6.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.213507581670022,-2.933727449130329,-0.2420754834631943,-1.1928526929783738,0.032453170090833,0.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.7142577375715111,-0.0272509397557806,-1.1442339150202865,-0.2704116484476496,-0.6836200181170851,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.2827416388225302,1.062677751259675,-0.2420754834631943,-0.2704116484476496,0.032453170090833,1.0,7.0,2.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.776663968083825,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0.6533518188621766,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,2.0,5.0,5.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.7781642798868043,0.1180728857129467,0.0586439937225029,0.6520293960830748,2.8967459229225057,2.0,1.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.780491171118061,-1.8437987581148736,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,3.0,1.0,5.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9068039439456682,0.3360586239160379,-0.2420754834631943,0.6520293960830748,1.4645995465066697,3.0,5.0,2.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.8443977134333543,-0.0272509397557806,0.6600829480938977,0.6520293960830748,0.032453170090833,2.0,6.0,6.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.9068039439456682,-0.0999128524901443,2.765119288393779,0.6520293960830748,0.032453170090833,3.0,6.0,6.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.8390701985961384,0.3360586239160379,0.3593634709082003,1.574470440613799,0.032453170090833,3.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
0.5285393578375491,-0.0272509397557806,0.6600829480938977,0.6520293960830748,0.032453170090833,1.0,3.0,3.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.9653829714237456,1.4259873149314934,0.0586439937225029,1.574470440613799,0.032453170090833,2.0,4.0,3.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.5947727913840992,-2.5704178854585105,-0.2420754834631943,1.574470440613799,0.032453170090833,3.0,4.0,5.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0277892019360595,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,2.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.1564288659949231,-2.207108321786692,-0.5427949606488917,1.574470440613799,0.032453170090833,3.0,4.0,5.0,3.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.345147869334844,0.9900158385253112,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,0.0,7.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.0901954324483731,-2.3524321472554193,-0.2420754834631943,1.574470440613799,0.032453170090833,3.0,8.0,6.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4661331273252352,-0.0272509397557806,-0.2420754834631943,-0.2704116484476496,0.032453170090833,1.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.7819914829210406,-0.6085462416306903,-2.0463923465773783,-0.2704116484476496,-0.6836200181170851,1.0,7.0,2.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.3436475575318647,-0.0272509397557806,-0.5427949606488917,0.6520293960830748,0.032453170090833,1.0,4.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.4075540998471578,-0.0272509397557806,-0.5427949606488917,0.6520293960830748,0.032453170090833,1.0,7.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0916957442513525,-0.0272509397557806,0.0586439937225029,-0.2704116484476496,1.4645995465066697,2.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
-0.657179021896413,-0.0999128524901443,-0.2420754834631943,0.6520293960830748,0.032453170090833,3.0,3.0,5.0,3.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0916957442513525,-0.0272509397557806,0.960802425279595,0.6520293960830748,0.032453170090833,2.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.5270390460345695,9.273473890242776,-0.2420754834631943,0.6520293960830748,0.032453170090833,2.0,0.0,4.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.6533518188621766,0.1180728857129467,-0.2420754834631943,0.6520293960830748,1.4645995465066697,1.0,6.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.1541019747636663,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.2165082052759801,-0.0272509397557806,-1.1442339150202865,-0.7316321707130117,-0.6836200181170851,1.0,1.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.3436475575318647,-1.1171796307712365,-2.0463923465773783,-1.1928526929783738,0.032453170090833,3.0,3.0,4.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.657179021896413,-0.0272509397557806,-0.5427949606488917,-0.2704116484476496,1.4645995465066697,1.0,7.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0.4037268968129215,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,1.0,9.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.7781642798868043,-1.1898415435056,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,3.0,6.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.0955229472855888,1.4259873149314934,-1.1442339150202865,-0.7316321707130117,0.032453170090833,1.0,6.0,2.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
-0.8443977134333543,-1.8437987581148736,0.0586439937225029,1.574470440613799,0.032453170090833,3.0,7.0,5.0,3.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.902976740911432,-0.0272509397557806,-0.2420754834631943,1.574470440613799,1.4645995465066697,2.0,2.0,1.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.7195852524087267,0.554044362119129,0.3593634709082003,1.574470440613799,1.4645995465066697,2.0,7.0,4.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
-0.9068039439456682,-0.7538700670994177,-1.1442339150202865,0.1908088738177125,-0.6836200181170851,3.0,4.0,5.0,3.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1.9638826596207664,0.6267062748534927,0.3593634709082003,0.6520293960830748,0.032453170090833,2.0,5.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0901954324483731,-0.0272509397557806,0.960802425279595,0.6520293960830748,0.032453170090833,2.0,6.0,3.0,0.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.033116716773275,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,3.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.2789144357882939,-0.3905605034275992,-0.5427949606488917,-0.2704116484476496,1.4645995465066697,1.0,4.0,2.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5285393578375491,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,3.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.3436475575318647,-0.0999128524901443,1.5622413796509895,-0.2704116484476496,1.4645995465066697,2.0,9.0,6.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.780491171118061,-0.3905605034275992,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,3.0,7.0,4.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5909455883498629,-2.207108321786692,-0.2420754834631943,-1.1928526929783738,0.032453170090833,2.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.2203354083102164,-0.0272509397557806,0.3593634709082003,-1.1928526929783738,1.4645995465066697,1.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
0.902976740911432,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
-0.033116716773275,0.554044362119129,0.3593634709082003,0.6520293960830748,0.032453170090833,3.0,9.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.0316164049702958,-0.0272509397557806,0.0586439937225029,1.574470440613799,0.032453170090833,3.0,6.0,4.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.776663968083825,1.4259873149314934,-0.2420754834631943,1.574470440613799,0.032453170090833,2.0,9.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.969210174457982,-0.0272509397557806,0.960802425279595,-0.2704116484476496,0.032453170090833,1.0,6.0,6.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.8443977134333543,1.789296878603312,0.0586439937225029,-1.1928526929783738,0.032453170090833,1.0,3.0,6.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.840570510399118,-0.3905605034275992,2.163680334022384,0.6520293960830748,1.4645995465066697,2.0,6.0,6.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.5323665608717854,0.3360586239160379,1.2615219024652924,0.6520293960830748,0.032453170090833,3.0,9.0,6.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.7157580493744905,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,1.0,6.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.1564288659949231,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,2.0,6.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.2203354083102164,-1.1898415435056,-0.2420754834631943,1.574470440613799,0.032453170090833,3.0,5.0,2.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.5894452765468836,-2.933727449130329,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,2.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.2188350965072372,-0.0272509397557806,-0.5427949606488917,-0.2704116484476496,1.4645995465066697,2.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
-1.1564288659949231,-0.172574765224508,1.2615219024652924,0.6520293960830748,0.032453170090833,3.0,6.0,6.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.657179021896413,-0.0272509397557806,-1.4449533922059836,-1.1928526929783738,0.7485263582987511,1.0,6.0,2.0,1.0,5.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
0.3413206663006077,-0.0272509397557806,1.5622413796509895,-0.2704116484476496,0.032453170090833,1.0,7.0,4.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.4060537880441786,2.8792255696187676,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,0.0,8.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.0292895137390387,-2.933727449130329,-0.5427949606488917,0.6520293960830748,1.4645995465066697,2.0,6.0,2.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
0.2165082052759801,-2.4977559727241467,-0.2420754834631943,0.6520293960830748,0.032453170090833,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
-0.345147869334844,-0.0272509397557806,-2.0463923465773783,-1.1928526929783738,0.032453170090833,1.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1.8390701985961384,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,1.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.842897401630375,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,1.0,9.0,6.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.9068039439456682,-0.0272509397557806,0.3593634709082003,-0.2704116484476496,0.032453170090833,2.0,5.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.4661331273252352,-0.0272509397557806,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,3.0,6.0,4.0,3.0,5.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.2827416388225302,-2.933727449130329,-0.843514437834589,-1.1928526929783738,-1.3996932063250032,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.4699603303594716,1.4259873149314934,-0.2420754834631943,-1.1928526929783738,0.032453170090833,2.0,4.0,1.0,2.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.2789144357882939,1.062677751259675,0.3593634709082003,0.6520293960830748,1.4645995465066697,3.0,8.0,6.0,3.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.0316164049702958,-0.0272509397557806,-0.2420754834631943,1.574470440613799,0.032453170090833,3.0,7.0,3.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
-1.1564288659949231,-0.0272509397557806,-1.1442339150202865,-1.1928526929783738,-0.6836200181170851,1.0,8.0,5.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.0955229472855888,-0.0272509397557806,-0.2420754834631943,-0.2704116484476496,0.032453170090833,1.0,1.0,1.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.4661331273252352,-0.2452366779588717,0.6600829480938977,1.574470440613799,1.4645995465066697,3.0,6.0,4.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.6533518188621766,-0.0272509397557806,-0.5427949606488917,-0.2704116484476496,1.4645995465066697,1.0,6.0,3.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.3436475575318647,0.3360586239160379,1.2615219024652924,1.574470440613799,0.032453170090833,3.0,2.0,6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.7781642798868043,0.3360586239160379,-0.2420754834631943,-1.1928526929783738,1.4645995465066697,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.2789144357882939,-0.0272509397557806,0.3593634709082003,-0.2704116484476496,1.4645995465066697,1.0,6.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
